Row ID,Order ID,Product ID,Ship Date,Ship Mode,Customer ID,Order Date,Order_Data_year,Order_Data_month,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,unitprice,Promotion name
8261,CA-2016-118101,OFF-BI-10000773,2016.6.26,Same Day,SN-20560,2021.6.26,"2,021",6,Skye Norling,Home Office,United States,Roseville,Michigan,48066,Central,Office Supplies,Binders,Insertable Tab Post Binder Dividers,10400,1,0%,10400,
8262,CA-2016-118101,OFF-ST-10001837,2016.6.26,Same Day,SN-20560,2021.6.26,"2,021",6,Skye Norling,Home Office,United States,Roseville,Michigan,48066,Central,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",222000,4,0%,55500,
8687,CA-2016-144015,OFF-SU-10003505,2016.6.26,Same Day,AH-10075,2021.6.26,"2,021",6,Adam Hart,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Supplies,Premier Electric Letter Opener,301200,2,0%,150600,
8688,CA-2016-144015,OFF-FA-10000624,2016.6.26,Same Day,AH-10075,2021.6.26,"2,021",6,Adam Hart,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Fasteners,OIC Binder Clips,23000,5,0%,4600,
8689,CA-2016-144015,OFF-PA-10002870,2016.6.26,Same Day,AH-10075,2021.6.26,"2,021",6,Adam Hart,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",16200,2,0%,8100,
9025,CA-2016-102127,TEC-AC-10002018,2016.7.2,Standard Class,VP-21760,2021.6.26,"2,021",6,Victoria Pisteka,Corporate,United States,New York City,New York,10035,East,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,27000,3,0%,9000,
9026,CA-2016-102127,TEC-AC-10000397,2016.7.2,Standard Class,VP-21760,2021.6.26,"2,021",6,Victoria Pisteka,Corporate,United States,New York City,New York,10035,East,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",181600,4,0%,45400,
9027,CA-2016-102127,FUR-FU-10003976,2016.7.2,Standard Class,VP-21760,2021.6.26,"2,021",6,Victoria Pisteka,Corporate,United States,New York City,New York,10035,East,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",48900,3,0%,16300,
9774,CA-2016-160234,TEC-PH-10004434,2016.7.3,Standard Class,PF-19225,2021.6.26,"2,021",6,Phillip Flathmann,Consumer,United States,Atlanta,Georgia,30318,South,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,176700,1,0%,176700,
2904,CA-2016-153577,OFF-PA-10000575,2016.7.1,Standard Class,KH-16330,2021.6.27,"2,021",6,Katharine Harms,Corporate,United States,Highland Park,Illinois,60035,Central,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",48160,7,20%,8600,월간 정기 쿠폰
2905,CA-2016-153577,FUR-CH-10003981,2016.7.1,Standard Class,KH-16330,2021.6.27,"2,021",6,Katharine Harms,Corporate,United States,Highland Park,Illinois,60035,Central,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,701400,3,30%,334000,월간 정기 쿠폰
6149,CA-2016-161928,TEC-PH-10003484,2016.6.29,Second Class,AC-10660,2021.6.27,"2,021",6,Anna Chung,Consumer,United States,San Francisco,California,94109,West,Technology,Phones,Ooma Telo VoIP Home Phone System,261920,2,20%,163700,월간 정기 쿠폰
3922,CA-2016-110044,TEC-PH-10001299,2016.7.2,Second Class,RF-19735,2021.6.28,"2,021",6,Roland Fjeld,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,467760,3,20%,194900,월간 정기 쿠폰
4307,CA-2016-161095,OFF-BI-10002764,2016.6.28,Same Day,CS-12250,2021.6.28,"2,021",6,Chris Selesnick,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,9840,3,20%,4100,월간 정기 쿠폰
4308,CA-2016-161095,OFF-BI-10001524,2016.6.28,Same Day,CS-12250,2021.6.28,"2,021",6,Chris Selesnick,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,43520,2,20%,27200,월간 정기 쿠폰
6751,CA-2016-154767,FUR-CH-10003535,2016.6.30,Second Class,BP-11155,2021.6.28,"2,021",6,Becky Pak,Consumer,United States,Paterson,New Jersey,7501,East,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",158400,2,0%,79200,
6752,CA-2016-154767,OFF-AP-10000595,2016.6.30,Second Class,BP-11155,2021.6.28,"2,021",6,Becky Pak,Consumer,United States,Paterson,New Jersey,7501,East,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,11200,2,0%,5600,
6753,CA-2016-154767,OFF-PA-10003039,2016.6.30,Second Class,BP-11155,2021.6.28,"2,021",6,Becky Pak,Consumer,United States,Paterson,New Jersey,7501,East,Office Supplies,Paper,Xerox 1960,80400,2,0%,40200,
6754,CA-2016-154767,OFF-BI-10002003,2016.6.30,Second Class,BP-11155,2021.6.28,"2,021",6,Becky Pak,Consumer,United States,Paterson,New Jersey,7501,East,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,10200,2,0%,5100,
6755,CA-2016-154767,OFF-AP-10002311,2016.6.30,Second Class,BP-11155,2021.6.28,"2,021",6,Becky Pak,Consumer,United States,Paterson,New Jersey,7501,East,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",357600,4,0%,89400,
1901,CA-2016-140543,OFF-ST-10000563,2016.7.3,Second Class,Co-12640,2021.6.29,"2,021",6,Corey-Lock,Consumer,United States,Florence,South Carolina,29501,South,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,249000,6,0%,41500,
8231,CA-2016-162355,OFF-AR-10004344,2016.7.2,Second Class,PF-19165,2021.6.30,"2,021",6,Philip Fox,Consumer,United States,Sandy Springs,Georgia,30328,South,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,46500,3,0%,15500,
8232,CA-2016-162355,FUR-BO-10004695,2016.7.2,Second Class,PF-19165,2021.6.30,"2,021",6,Philip Fox,Consumer,United States,Sandy Springs,Georgia,30328,South,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1646400,7,0%,235200,
8882,CA-2016-135594,TEC-AC-10003038,2016.7.3,Second Class,AH-10120,2021.6.30,"2,021",6,Adrian Hane,Home Office,United States,Aurora,Illinois,60505,Central,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,64960,7,20%,11600,월간 정기 쿠폰
4173,CA-2016-152163,OFF-BI-10002215,2016.7.1,Same Day,JF-15355,2021.7.1,"2,021",7,Jay Fein,Consumer,United States,Columbia,South Carolina,29203,South,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",18400,2,0%,9200,
4174,CA-2016-152163,OFF-PA-10000788,2016.7.1,Same Day,JF-15355,2021.7.1,"2,021",7,Jay Fein,Consumer,United States,Columbia,South Carolina,29203,South,Office Supplies,Paper,Xerox 210,16800,2,0%,8400,
4175,CA-2016-152163,OFF-BI-10003364,2016.7.1,Same Day,JF-15355,2021.7.1,"2,021",7,Jay Fein,Consumer,United States,Columbia,South Carolina,29203,South,Office Supplies,Binders,Binding Machine Supplies,75800,2,0%,37900,
7473,CA-2016-139997,TEC-CO-10000971,2016.7.3,First Class,EM-14140,2021.7.1,"2,021",7,Eugene Moren,Home Office,United States,Lehi,Utah,84043,West,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,1949500,5,0%,389900,
8905,US-2016-126431,OFF-LA-10001474,2016.7.1,Same Day,SU-20665,2021.7.1,"2,021",7,Stephanie Ulpright,Home Office,United States,New York City,New York,10009,East,Office Supplies,Labels,Avery 477,39600,1,0%,39600,
8906,US-2016-126431,TEC-AC-10001635,2016.7.1,Same Day,SU-20665,2021.7.1,"2,021",7,Stephanie Ulpright,Home Office,United States,New York City,New York,10009,East,Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black,39900,3,0%,13300,
8907,US-2016-126431,OFF-PA-10001950,2016.7.1,Same Day,SU-20665,2021.7.1,"2,021",7,Stephanie Ulpright,Home Office,United States,New York City,New York,10009,East,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,97200,9,0%,10800,
9753,US-2016-158680,OFF-BI-10000145,2016.7.2,First Class,NZ-18565,2021.7.1,"2,021",7,Nick Zandusky,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Binders,Zipper Ring Binder Pockets,3200,1,20%,4000,여름 정기세일
1159,CA-2016-149314,FUR-CH-10002126,2016.7.7,Second Class,GB-14530,2021.7.2,"2,021",7,George Bell,Corporate,United States,Los Angeles,California,90004,West,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,253680,1,20%,317100,여름 정기세일
8337,CA-2016-101469,OFF-AR-10003986,2016.7.8,Standard Class,KH-16360,2021.7.2,"2,021",7,Katherine Hughes,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,10000,2,0%,5000,
8777,CA-2016-102813,FUR-CH-10000665,2016.7.3,First Class,EA-14035,2021.7.2,"2,021",7,Erin Ashbrook,Corporate,United States,Huntsville,Texas,77340,Central,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",686700,5,30%,196200,여름 정기세일
8778,CA-2016-102813,OFF-PA-10000520,2016.7.3,First Class,EA-14035,2021.7.2,"2,021",7,Erin Ashbrook,Corporate,United States,Huntsville,Texas,77340,Central,Office Supplies,Paper,Xerox 201,53760,8,20%,8400,여름 정기세일
3565,CA-2016-130029,OFF-PA-10000552,2016.7.6,First Class,GT-14755,2021.7.3,"2,021",7,Guy Thornton,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Paper,Xerox 200,16800,2,0%,8400,
3566,CA-2016-130029,OFF-FA-10001135,2016.7.6,First Class,GT-14755,2021.7.3,"2,021",7,Guy Thornton,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",5000,2,0%,2500,
8049,CA-2016-168543,OFF-AP-10000938,2016.7.7,Standard Class,DK-13225,2021.7.3,"2,021",7,Dean Katz,Corporate,United States,New York City,New York,10035,East,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,918400,7,0%,131200,
9773,CA-2016-104983,OFF-PA-10000167,2016.7.3,Same Day,FM-14215,2021.7.3,"2,021",7,Filia McAdams,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,Xerox 1925,160800,5,20%,40200,여름 정기세일
4452,CA-2016-147137,FUR-FU-10000221,2016.7.6,First Class,AA-10645,2021.7.4,"2,021",7,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,Furniture,Furnishings,"Master Caster Door Stop, Brown",33000,5,0%,6600,
4453,CA-2016-147137,OFF-EN-10003567,2016.7.6,First Class,AA-10645,2021.7.4,"2,021",7,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",57000,2,0%,28500,
4454,CA-2016-147137,FUR-BO-10001811,2016.7.6,First Class,AA-10645,2021.7.4,"2,021",7,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1662600,5,15%,391200,여름 정기세일
4455,CA-2016-147137,OFF-ST-10002486,2016.7.6,First Class,AA-10645,2021.7.4,"2,021",7,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,36000,4,0%,9000,
5936,CA-2016-103107,FUR-FU-10000221,2016.7.4,Same Day,RB-19465,2021.7.4,"2,021",7,Rick Bensley,Home Office,United States,Seattle,Washington,98103,West,Furniture,Furnishings,"Master Caster Door Stop, Brown",33000,5,0%,6600,
5937,CA-2016-103107,TEC-PH-10001198,2016.7.4,Same Day,RB-19465,2021.7.4,"2,021",7,Rick Bensley,Home Office,United States,Seattle,Washington,98103,West,Technology,Phones,Avaya 4621SW VoIP phone,230640,3,20%,96100,여름 정기세일
5938,CA-2016-103107,TEC-PH-10002564,2016.7.4,Same Day,RB-19465,2021.7.4,"2,021",7,Rick Bensley,Home Office,United States,Seattle,Washington,98103,West,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,93360,3,20%,38900,여름 정기세일
725,CA-2016-114713,OFF-SU-10004664,2016.7.12,Standard Class,SC-20695,2021.7.7,"2,021",7,Steve Chapman,Corporate,United States,Hialeah,Florida,33012,South,Office Supplies,Supplies,Acme Softgrip Scissors,58800,7,20%,10500,여름 정기세일
1799,CA-2016-100965,FUR-FU-10003039,2016.7.11,Standard Class,RM-19375,2021.7.7,"2,021",7,Raymond Messe,Consumer,United States,San Jose,California,95123,West,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",280000,5,0%,56000,
2372,CA-2016-159940,FUR-FU-10004973,2016.7.11,Second Class,BF-11020,2021.7.7,"2,021",7,Barry Französisch,Corporate,United States,Aurora,Illinois,60505,Central,Furniture,Furnishings,Flat Face Poster Frame,78080,8,60%,24400,여름 정기세일
2373,CA-2016-159940,OFF-FA-10000936,2016.7.11,Second Class,BF-11020,2021.7.7,"2,021",7,Barry Französisch,Corporate,United States,Aurora,Illinois,60505,Central,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,3360,1,20%,4200,여름 정기세일
2374,CA-2016-159940,OFF-PA-10001609,2016.7.11,Second Class,BF-11020,2021.7.7,"2,021",7,Barry Französisch,Corporate,United States,Aurora,Illinois,60505,Central,Office Supplies,Paper,Tops Wirebound Message Log Books,30240,9,20%,4200,여름 정기세일
2375,CA-2016-159940,FUR-CH-10000785,2016.7.11,Second Class,BF-11020,2021.7.7,"2,021",7,Barry Französisch,Corporate,United States,Aurora,Illinois,60505,Central,Furniture,Chairs,Global Ergonomic Managers Chair,329280,2,30%,235200,여름 정기세일
3983,CA-2016-135265,FUR-CH-10003061,2016.7.9,Second Class,CC-12370,2021.7.7,"2,021",7,Christopher Conant,Consumer,United States,Los Angeles,California,90045,West,Furniture,Chairs,"Global Leather Task Chair, Black",374080,4,20%,116900,여름 정기세일
3984,CA-2016-135265,TEC-CO-10003763,2016.7.9,Second Class,CC-12370,2021.7.7,"2,021",7,Christopher Conant,Consumer,United States,Los Angeles,California,90045,West,Technology,Copiers,Canon PC1060 Personal Laser Copier,3639600,5,20%,909900,여름 정기세일
3985,CA-2016-135265,OFF-PA-10002923,2016.7.9,Second Class,CC-12370,2021.7.7,"2,021",7,Christopher Conant,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,Xerox 1942,63600,1,0%,63600,
6524,CA-2016-129308,OFF-LA-10002945,2016.7.13,Standard Class,CC-12100,2021.7.7,"2,021",7,Chad Cunningham,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",12960,2,20%,8100,여름 정기세일
6525,CA-2016-129308,TEC-PH-10002310,2016.7.13,Standard Class,CC-12100,2021.7.7,"2,021",7,Chad Cunningham,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Technology,Phones,Panasonic KX T7731-B Digital phone,77940,1,40%,129900,여름 정기세일
6526,CA-2016-129308,OFF-BI-10001525,2016.7.13,Standard Class,CC-12100,2021.7.7,"2,021",7,Chad Cunningham,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",7350,5,70%,4900,여름 정기세일
6527,CA-2016-129308,OFF-BI-10001308,2016.7.13,Standard Class,CC-12100,2021.7.7,"2,021",7,Chad Cunningham,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,12150,5,70%,8100,여름 정기세일
8797,CA-2016-106397,OFF-PA-10003441,2016.7.13,Standard Class,MJ-17740,2021.7.7,"2,021",7,Max Jones,Consumer,United States,Orem,Utah,84057,West,Office Supplies,Paper,Xerox 226,16800,2,0%,8400,
8798,CA-2016-106397,OFF-AR-10004602,2016.7.13,Standard Class,MJ-17740,2021.7.7,"2,021",7,Max Jones,Consumer,United States,Orem,Utah,84057,West,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,59600,2,0%,29800,
1923,CA-2016-156685,TEC-PH-10004345,2016.7.10,Second Class,SC-20230,2021.7.8,"2,021",7,Scot Coram,Corporate,United States,Arlington,Texas,76017,Central,Technology,Phones,Cisco SPA 502G IP Phone,1122480,9,20%,155900,여름 정기세일
1924,CA-2016-156685,OFF-AR-10000588,2016.7.10,Second Class,SC-20230,2021.7.8,"2,021",7,Scot Coram,Corporate,United States,Arlington,Texas,76017,Central,Office Supplies,Art,Newell 345,61680,3,20%,25700,여름 정기세일
1938,CA-2016-112109,OFF-BI-10002082,2016.7.12,Standard Class,JE-15715,2021.7.8,"2,021",7,Joe Elijah,Consumer,United States,Broomfield,Colorado,80020,West,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,25920,2,70%,43200,여름 정기세일
1939,CA-2016-112109,OFF-ST-10001505,2016.7.12,Standard Class,JE-15715,2021.7.8,"2,021",7,Joe Elijah,Consumer,United States,Broomfield,Colorado,80020,West,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",43120,7,20%,7700,여름 정기세일
1940,CA-2016-112109,OFF-BI-10001634,2016.7.12,Standard Class,JE-15715,2021.7.8,"2,021",7,Joe Elijah,Consumer,United States,Broomfield,Colorado,80020,West,Office Supplies,Binders,Wilson Jones Active Use Binders,11280,4,70%,9400,여름 정기세일
1941,CA-2016-112109,FUR-CH-10004287,2016.7.12,Standard Class,JE-15715,2021.7.8,"2,021",7,Joe Elijah,Consumer,United States,Broomfield,Colorado,80020,West,Furniture,Chairs,SAFCO Arco Folding Chair,861600,3,20%,359000,여름 정기세일
3255,CA-2016-155474,TEC-PH-10001580,2016.7.14,Standard Class,CC-12220,2021.7.8,"2,021",7,Chris Cortes,Consumer,United States,Seattle,Washington,98105,West,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,140320,1,20%,175400,여름 정기세일
3256,CA-2016-155474,OFF-BI-10004209,2016.7.14,Standard Class,CC-12220,2021.7.8,"2,021",7,Chris Cortes,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",24960,3,20%,10400,여름 정기세일
3815,CA-2016-152471,TEC-PH-10002824,2016.7.8,Same Day,ZD-21925,2021.7.8,"2,021",7,Zuschuss Donatelli,Consumer,United States,Jacksonville,Florida,32216,South,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,1070800,5,20%,267700,여름 정기세일
3816,CA-2016-152471,OFF-PA-10004965,2016.7.8,Same Day,ZD-21925,2021.7.8,"2,021",7,Zuschuss Donatelli,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Paper,Xerox 1921,20640,2,20%,12900,여름 정기세일
7604,CA-2016-152520,OFF-PA-10000289,2016.7.12,Standard Class,TH-21115,2021.7.8,"2,021",7,Thea Hudgings,Corporate,United States,Providence,Rhode Island,2908,East,Office Supplies,Paper,Xerox 213,16800,2,0%,8400,
1412,CA-2016-136329,FUR-CH-10002335,2016.7.13,Standard Class,JD-15895,2021.7.9,"2,021",7,Jonathan Doherty,Corporate,United States,New York City,New York,10035,East,Furniture,Chairs,Hon GuestStacker Chair,530280,2,10%,294600,여름 정기세일
1413,CA-2016-136329,FUR-FU-10000723,2016.7.13,Standard Class,JD-15895,2021.7.9,"2,021",7,Jonathan Doherty,Corporate,United States,New York City,New York,10035,East,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",214800,4,0%,53700,
536,CA-2016-126613,OFF-ST-10001325,2016.7.16,Standard Class,AA-10375,2021.7.10,"2,021",7,Allen Armold,Consumer,United States,Mesa,Arizona,85204,West,Office Supplies,Storage,Sterilite Officeware Hinged File Box,21760,2,20%,13600,여름 정기세일
1733,US-2016-131149,OFF-ST-10000689,2016.7.14,Standard Class,LH-17155,2021.7.10,"2,021",7,Logan Haushalter,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",439440,3,20%,183100,여름 정기세일
1734,US-2016-131149,OFF-AR-10002135,2016.7.14,Standard Class,LH-17155,2021.7.10,"2,021",7,Logan Haushalter,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,200320,4,20%,62600,여름 정기세일
4823,CA-2016-134222,OFF-BI-10001658,2016.7.11,Same Day,NZ-18565,2021.7.10,"2,021",7,Nick Zandusky,Home Office,United States,Yuma,Arizona,85364,West,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,58140,6,70%,32300,여름 정기세일
7238,CA-2016-164924,TEC-MA-10000904,2016.7.10,Same Day,EA-14035,2021.7.10,"2,021",7,Erin Ashbrook,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",444510,3,70%,493900,여름 정기세일
478,CA-2016-103891,TEC-PH-10000149,2016.7.19,Standard Class,KH-16690,2021.7.12,"2,021",7,Kristen Hastings,Corporate,United States,Los Angeles,California,90008,West,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,124320,6,20%,25900,여름 정기세일
542,CA-2016-136924,TEC-PH-10002262,2016.7.17,First Class,ES-14080,2021.7.14,"2,021",7,Erin Smith,Corporate,United States,Tucson,Arizona,85705,West,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,494720,8,20%,77300,여름 정기세일
599,CA-2016-120180,OFF-SU-10004115,2016.7.16,First Class,TP-21130,2021.7.14,"2,021",7,Theone Pippenger,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Supplies,Acme Stainless Steel Office Snips,15040,2,20%,9400,여름 정기세일
1207,CA-2016-137050,OFF-ST-10004634,2016.7.18,Second Class,SW-20755,2021.7.14,"2,021",7,Steven Ward,Corporate,United States,New York City,New York,10009,East,Office Supplies,Storage,"Personal Folder Holder, Ebony",14500,1,0%,14500,
1208,CA-2016-137050,OFF-BI-10002160,2016.7.18,Second Class,SW-20755,2021.7.14,"2,021",7,Steven Ward,Corporate,United States,New York City,New York,10009,East,Office Supplies,Binders,Acco Hanging Data Binders,11760,3,20%,4900,여름 정기세일
1209,CA-2016-137050,OFF-FA-10002988,2016.7.18,Second Class,SW-20755,2021.7.14,"2,021",7,Steven Ward,Corporate,United States,New York City,New York,10009,East,Office Supplies,Fasteners,Ideal Clamps,18200,7,0%,2600,
1210,CA-2016-137050,OFF-AR-10004999,2016.7.18,Second Class,SW-20755,2021.7.14,"2,021",7,Steven Ward,Corporate,United States,New York City,New York,10009,East,Office Supplies,Art,Newell 315,53900,7,0%,7700,
1211,CA-2016-137050,OFF-BI-10001031,2016.7.18,Second Class,SW-20755,2021.7.14,"2,021",7,Steven Ward,Corporate,United States,New York City,New York,10009,East,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,11040,2,20%,6900,여름 정기세일
1212,CA-2016-137050,FUR-BO-10004695,2016.7.18,Second Class,SW-20755,2021.7.14,"2,021",7,Steven Ward,Corporate,United States,New York City,New York,10009,East,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,752640,4,20%,235200,여름 정기세일
1306,CA-2016-101966,TEC-PH-10003437,2016.7.16,Second Class,BM-11785,2021.7.14,"2,021",7,Bryan Mills,Consumer,United States,Houston,Texas,77036,Central,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,545440,7,20%,97400,여름 정기세일
2154,CA-2016-117282,OFF-BI-10004094,2016.7.18,Standard Class,DR-12880,2021.7.14,"2,021",7,Dan Reichenbach,Corporate,United States,New York City,New York,10009,East,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,18400,2,20%,11500,여름 정기세일
2187,CA-2016-101378,TEC-AC-10002345,2016.7.14,Same Day,RH-19600,2021.7.14,"2,021",7,Rob Haberlin,Consumer,United States,Huntsville,Alabama,35810,South,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,37600,2,0%,18800,
4682,CA-2016-169215,OFF-FA-10000936,2016.7.18,Second Class,RE-19450,2021.7.14,"2,021",7,Richard Eichhorn,Consumer,United States,Auburn,New York,13021,East,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,37800,9,0%,4200,
6666,CA-2016-115483,OFF-PA-10001497,2016.7.18,Second Class,JS-15880,2021.7.14,"2,021",7,John Stevenson,Consumer,United States,Irving,Texas,75061,Central,Office Supplies,Paper,Xerox 1914,285600,5,20%,71400,여름 정기세일
6957,CA-2016-157588,OFF-BI-10003963,2016.7.19,Standard Class,AR-10570,2021.7.14,"2,021",7,Anemone Ratner,Consumer,United States,Columbus,Georgia,31907,South,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,47000,5,0%,9400,
6958,CA-2016-157588,FUR-FU-10004848,2016.7.19,Standard Class,AR-10570,2021.7.14,"2,021",7,Anemone Ratner,Consumer,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",67200,1,0%,67200,
7224,CA-2016-109953,TEC-PH-10004093,2016.7.18,Standard Class,RB-19360,2021.7.14,"2,021",7,Raymond Buch,Consumer,United States,San Francisco,California,94122,West,Technology,Phones,Panasonic Kx-TS550,143280,3,20%,59700,여름 정기세일
7225,CA-2016-109953,OFF-AP-10002998,2016.7.18,Standard Class,RB-19360,2021.7.14,"2,021",7,Raymond Buch,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,196700,7,0%,28100,
7226,CA-2016-109953,FUR-FU-10000073,2016.7.18,Standard Class,RB-19360,2021.7.14,"2,021",7,Raymond Buch,Consumer,United States,San Francisco,California,94122,West,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,40000,4,0%,10000,
2238,CA-2016-122322,OFF-SU-10000952,2016.7.21,Standard Class,RH-19510,2021.7.15,"2,021",7,Rick Huthwaite,Home Office,United States,Provo,Utah,84604,West,Office Supplies,Supplies,Fiskars Home & Office Scissors,57500,5,0%,11500,
7932,US-2016-168095,FUR-CH-10004886,2016.7.20,Standard Class,MC-17425,2021.7.15,"2,021",7,Mark Cousins,Corporate,United States,Portland,Oregon,97206,West,Furniture,Chairs,Bevis Steel Folding Chairs,299280,3,20%,124700,여름 정기세일
7933,US-2016-168095,OFF-PA-10003641,2016.7.20,Standard Class,MC-17425,2021.7.15,"2,021",7,Mark Cousins,Corporate,United States,Portland,Oregon,97206,West,Office Supplies,Paper,Xerox 1909,136800,5,20%,34200,여름 정기세일
188,CA-2016-157000,OFF-ST-10001328,2016.7.22,Standard Class,AM-10360,2021.7.16,"2,021",7,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",48240,3,20%,20100,여름 정기세일
